show_id,title,type,director,country,release_year,date_added,genre,duration,content_rating,user_rating,language,views_million
s1000,Proactive context-sensitive system engine,Movie,Allen Hayes,Japan,2000,2019-07-06,Action,100 min,TV-14,3.2,Turkish,351.3
s0522,Versatile full-range info-mediaries,Movie,Lisa Mcguire,France,2021,2025-10-30,Romance,151 min,TV-PG,1.1,French,345.6
s0738,Decentralized transitional intranet,Movie,Melissa Roach,South Korea,2020,2022-09-05,Family,80 min,PG-13,,Japanese,271.9
s0741,Inverse attitude-oriented structure,TV Show,Donna Barron,Australia,2016,2024-09-23,Action,5 Seasons,TV-PG,,Japanese,234.2
s0661,Open-architected asynchronous array,Movie,Roger Hughes,Germany,2018,2025-02-19,Sci-Fi,100 min,PG,2.5,Spanish,386.3
s0412,De-engineered secondary utilization,Movie,Lisa Santiago,Canada,2014,2021-03-05,"Adventure, Animation",91 min,TV-14,3.1,Spanish,443.5
s0679,Advanced stable task-force,Movie,James Harris,,2006,2024-05-28,Comedy,137 min,PG-13,1.3,German,10.3
s0627,Customer-focused coherent contingency,Movie,Jesus Brady,Canada,1995,2025-02-09,Romance,87 min,PG,3.7,German,317.5
s0514,Seamless systematic middleware,Movie,Paul Adams,Australia,2009,2024-03-19,Horror,138 min,TV-14,5.5,Turkish,474.0
s0860,Diverse empowering framework,Movie,Maxwell Sawyer,Canada,1993,2019-01-15,"Comedy, Sci-Fi",159 min,TV-14,4.6,English,488.1
s0137,Multi-tiered empowering success,Movie,Jo Perez,Australia,2010,2020-04-23,"Fantasy, Family",173 min,G,1.3,English,486.4
s0812,Multi-channeled background Local Area Network,Movie,Ian Reid,South Korea,2023,2019-08-04,Fantasy,113 min,TV-PG,4.1,Turkish,370.4
s0077,Face-to-face regional adapter,Movie,Sandra Parks,Mexico,2013,2023-05-10,Mystery,126 min,PG-13,1.9,Japanese,221.2
s0637,Optimized holistic monitoring,TV Show,Theresa Kennedy,Germany,2002,2018-08-05,Sci-Fi,8 Seasons,G,7.3,English,419.3
s0974,Balanced local utilization,Movie,Mark Brown,,2000,2023-10-02,"Thriller, Adventure",111 min,G,8.7,Hindi,59.8
s0939,Vision-oriented real-time migration,Movie,John Harvey,United Kingdom,1991,2021-09-11,Sci-Fi,100 min,TV-14,,English,360.9
s0900,User-centric transitional conglomeration,Movie,Kayla Bruce,India,2020,2022-11-23,Animation,106 min,TV-14,8.7,English,469.0
s0281,Optional 24hour software,TV Show,Erik Montoya,France,2008,2022-01-18,Comedy,2 Seasons,TV-MA,5.0,English,404.5
s0884,Future-proofed contextually-based workforce,Movie,Brian Page,Japan,2009,2021-05-08,Crime,151 min,TV-MA,2.9,Turkish,155.4
s0762,Right-sized 5thgeneration installation,Movie,Monica Molina,United States,1990,2024-09-24,"Comedy, Biography",166 min,PG,3.8,German,32.9
s0320,Open-source exuding workforce,Movie,Amanda Meyer,France,1992,2021-02-23,"Crime, Horror",151 min,TV-MA,1.3,English,260.7

